date,sales,customers,category,region,promotion,satisfaction,sales_per_customer,sales_zscore,rolling_avg_sales,sales_momentum,peak_sales,year,month,day_of_week,is_weekend,sales_MA,sales_volatility
2024-09-19,987.4213079900352,22,A,North,1,3.944141601704262,44.88278672681978,-0.14827331154846837,1052.364172994514,0.09586903603308139,1385.2731490654721,2024,9,3,0,1029.0849707834866,104.47166755471743
2024-09-20,1005.5724912288695,28,B,North,0,2.280064452349567,35.91330325817391,0.03718389900902982,1046.424980925267,0.018382409911512188,1245.5300139910894,2024,9,4,0,1030.7516980247026,103.65404924130654
2024-09-21,1109.4191518470948,34,C,North,1,3.0241787696473463,32.629975054326316,1.0982228269155359,1035.1702240966372,0.10327118285755654,1307.8880808455237,2024,9,5,1,1033.141334776123,104.6421250623975
2024-09-22,830.753537028518,28,C,South,1,1.6500442611898252,29.66976917958993,-1.749004647047343,991.7718715842115,-0.2511815433820668,1307.8880808455237,2024,9,6,1,1024.976490621589,110.59385045101953
2024-09-23,1152.9550319460614,31,D,North,0,4.8389828858478765,37.19209780471166,1.5430446755014564,990.8627814816574,0.3878424593532399,1244.5751979616825,2024,9,0,0,1033.1488761003832,110.69368402813684
2024-09-24,984.199210142101,35,C,South,1,4.40632560006895,28.119977432631458,-0.18119465178058664,995.9086068795459,-0.14636808646311128,1307.8880808455237,2024,9,1,0,1029.7234967047675,110.5609569947137
2024-09-25,957.311893005258,31,B,South,0,4.455158491860013,30.881028806621224,-0.4559121051808301,1003.9475175982768,-0.02731897857646215,1245.5300139910894,2024,9,2,0,1023.7817669422598,109.46109056716412
2024-09-26,898.7895624739832,33,B,West,1,2.627094994288021,27.23604734769646,-1.0538559434884842,991.2858396674122,-0.06113193720758814,1245.5300139910894,2024,9,3,0,1019.0299693473135,111.74284359322436
2024-09-27,834.514332813423,22,C,North,1,4.049444854828691,37.93246967333741,-1.7105792349644187,966.8489598937771,-0.07151310200314076,1307.8880808455237,2024,9,4,0,1007.2577943992341,111.96570213348285
2024-09-28,1082.3170583961914,25,D,West,0,1.5755046215591206,43.29268233584766,0.8213109261574907,962.9772322579337,0.2969424440528705,1244.5751979616825,2024,9,5,1,1012.5809936761191,111.59867465525419
2024-09-29,1007.3317967188403,15,C,East,0,1.0344760103671211,67.15545311458935,0.0551593601343644,988.2026979279798,-0.06928215821384764,1307.8880808455237,2024,9,6,1,1016.9742359111184,108.5707245755932
2024-09-30,871.0039100258946,37,A,East,1,1.0798917303121125,23.54064621691607,-1.3377520139946613,947.9239662250988,-0.13533563334047782,1385.2731490654721,2024,9,0,0,1018.6034337416623,105.8794218121162
2024-10-01,870.4921227936384,42,A,East,1,3.346406949618242,20.726002923658058,-1.3429811294327179,931.6800966038899,-0.000587583162790839,1385.2731490654721,2024,10,1,0,1009.2996901298197,106.2336424224637
2024-10-02,966.4215300709872,29,A,South,0,2.821579620991763,33.32488034727542,-0.3628356452513874,932.9814733275655,0.11020135020807098,1385.2731490654721,2024,10,2,0,1005.9991889443392,105.96720463137005
2024-10-03,1166.9021525289393,30,C,South,1,3.072061395634079,38.89673841763131,1.6855474558753338,971.2832719068449,0.20744635360433872,1307.8880808455237,2024,10,3,0,1011.7478762650054,109.92272636346895
2024-10-04,974.0408648636395,26,C,South,1,1.0298525616688776,37.46311018706306,-0.2849861431910606,991.2156336283043,-0.16527631493979678,1307.8880808455237,2024,10,4,0,1009.9493430060606,110.08897888064763
2024-10-05,849.6857046881894,38,C,North,1,2.690746478629703,22.360150123373405,-1.5555678359166203,957.9825830985899,-0.12766934598052948,1307.8880808455237,2024,10,5,1,1008.6904966533281,111.74154092844685
2024-10-06,975.4256935914055,35,A,West,1,3.8722726448034432,27.869305531183016,-0.27083684671974845,953.4245683660992,0.14798411719702775,1385.2731490654721,2024,10,6,1,999.7188465076522,102.57868749608662
2024-10-07,972.727643025233,30,D,South,0,2.7707748078697434,32.42425476750777,-0.29840380614941814,967.9565302231474,-0.0027660236796087645,1244.5751979616825,2024,10,0,0,998.3790306685759,102.66275089387007
2024-10-08,730.3113357058428,31,B,West,0,3.928876825248889,23.558430184059446,-2.7752589817897833,947.9307034963196,-0.24921293134578038,1245.5300139910894,2024,10,1,0,989.0247592100877,113.67331057646857
2024-10-09,994.5705133482188,27,C,West,0,1.9320758575873391,36.83594493882292,-0.07522729212452443,951.9519868216383,0.36184455138844407,1307.8880808455237,2024,10,2,0,986.4245542420327,112.58315355583643
2024-10-10,976.9065469791323,25,D,West,0,4.252568017926902,39.07626187916529,-0.25570643153310435,924.8097574573802,-0.017760396203202133,1244.5751979616825,2024,10,3,0,984.0514083688814,111.98702061651389
2024-10-11,1069.6206364813418,30,B,North,0,3.353724961813809,35.654021216044725,0.6915869868744925,938.4640105456234,0.09490579195001536,1245.5300139910894,2024,10,4,0,985.6258161706623,112.87308950517168
2024-10-12,1184.8956094945345,27,B,North,0,1.843052397719625,43.885022573871645,1.869393119996346,986.3511398036726,0.10777182963896892,1245.5300139910894,2024,10,5,1,994.4239180052979,117.83584689238326
2024-10-13,1112.6565029547758,35,B,East,1,1.9468819034153317,31.790185798707878,1.1313000152247374,1005.9555411412969,-0.06096664209142888,1245.5300139910894,2024,10,6,1,996.6075735800038,119.4425998508245
2024-10-14,973.111130944517,31,D,East,0,3.512121858278148,31.390681643371515,-0.2944855712411425,1006.0103251297661,-0.12541639907705704,1244.5751979616825,2024,10,0,0,989.4378629565709,113.87089617619002
2024-10-15,889.347409125833,29,D,West,1,4.3197583728497735,30.66715203882183,-1.150329842658737,1028.7297641897646,-0.08607826912572825,1244.5751979616825,2024,10,1,0,981.2647097735821,111.87889433267935
2024-10-16,1257.335980324986,23,A,East,1,2.6625111281166207,54.66678175326026,2.6095426148911534,1066.2676880435886,0.4137737035303901,1385.2731490654721,2024,10,2,0,984.5319536956171,118.49365074138005
2024-10-17,1005.9218434014489,30,D,West,1,2.033201716510369,33.53072811338163,0.04075335663480943,1070.4127303896337,-0.19995780034748833,1244.5751979616825,2024,10,3,0,986.4334007304358,118.3594032054814
2024-10-18,1001.3929291912946,27,D,North,0,4.468046427642402,37.08862700708499,-0.005520199486448477,1060.6659150624841,-0.004502252575448784,1244.5751979616825,2024,10,4,0,989.7785144376742,117.27590224819518
2024-10-19,997.5874912889997,25,D,North,1,3.6770731670033396,39.90349965155999,-0.044401736244859505,1033.9076124616936,-0.0038001445699922254,1244.5751979616825,2024,10,5,1,990.1173872143064,117.28354366885233
2024-10-20,1019.8084760767855,25,B,North,0,2.792341949132306,40.79233904307142,0.18263811015845546,1020.6436086219808,0.0222747227504565,1245.5300139910894,2024,10,6,1,990.5919200425702,117.37699415158419
2024-10-21,985.5639588076058,29,C,South,1,2.9516007811172074,33.98496409681399,-0.16725052057513062,1022.4225840309933,-0.03357936129430772,1307.8880808455237,2024,10,0,0,986.4634136079206,115.21156496370519
2024-10-22,942.6337993119764,27,A,West,1,1.8170258717455856,34.91236293748061,-0.6058835024632712,1030.0349254861565,-0.04355897870653558,1385.2731490654721,2024,10,1,0,990.1927556840359,111.75645719144785
2024-10-23,945.3141058759608,36,C,North,0,3.5072105202593757,26.258725163221133,-0.5784978399279502,985.4603719934387,0.002843422934697193,1307.8880808455237,2024,10,2,0,983.2713914816992,107.6842514271737
2024-10-24,996.7246729784001,28,C,West,1,2.4349700421715545,35.59730974922858,-0.05321746329671215,984.1464905044319,0.05438463975400065,1307.8880808455237,2024,10,3,0,983.6889069095758,107.71225117126673
2024-10-25,945.6575228866235,34,D,East,1,4.982580706697397,27.813456555488926,-0.5749890240002237,976.1842896037646,-0.051234961345120955,1244.5751979616825,2024,10,4,0,983.3004279056215,107.83161431845178
2024-10-26,928.7154217322835,31,A,East,1,2.9207340610475514,29.958561991363986,-0.7480926051675665,966.3454225242338,-0.01791568379070696,1385.2731490654721,2024,10,5,1,984.2979565475648,107.1591853224832
2024-10-27,1010.6430227691897,20,C,North,1,2.9435424247584527,50.53215113845948,0.08899135547829688,965.03607205172,0.08821604457056487,1307.8880808455237,2024,10,6,1,990.1689128794236,103.42989024690932
2024-10-28,974.5022782579144,33,C,West,0,3.2634071496426875,29.53037206842165,-0.28027171549286983,963.4558319731926,-0.03576014843722819,1307.8880808455237,2024,10,0,0,986.5750868748144,101.9805963382734
2024-10-29,1150.3992988582688,35,A,North,1,4.667024012474987,32.86855139595054,1.5169318252726387,993.136617622663,0.18049934261292822,1385.2731490654721,2024,10,1,0,991.3440036127954,106.24085733948294
2024-10-30,734.9030191606988,42,D,East,1,4.203272399439001,17.497690932397592,-2.728344089570597,963.0778909490542,-0.36117570665240806,1244.5751979616825,2024,10,2,0,986.8073072506221,114.16703812674905
2024-10-31,1109.150685192246,26,C,North,0,2.8045202791913657,42.65964173816331,1.09547980590799,979.1387498367465,0.5092476915647448,1307.8880808455237,2024,10,3,0,994.7625926639091,114.09756083329277
2024-11-01,1124.6085192497628,26,B,West,1,3.874797063891184,43.25417381729857,1.2534180927869591,1004.7031778886236,0.013936640227416364,1245.5300139910894,2024,11,4,0,1000.0354923032015,116.37513553589837
2024-11-02,792.660976759185,34,C,East,1,3.3449419951230466,23.31355813997603,-2.1382101262487967,985.2668286067521,-0.29516719534725133,1307.8880808455237,2024,11,5,1,987.5607864442098,117.91919380677251
2024-11-03,965.7312405919652,30,B,South,1,2.9694681948049957,32.19104135306551,-0.3698885827691308,978.8508597242916,0.21834084041879098,1245.5300139910894,2024,11,6,1,987.2837989684873,117.96179844863502
2024-11-04,962.8559134004208,28,D,East,1,1.769263091137402,34.387711192872175,-0.39926684166098375,977.1870933160782,-0.0029773575407811004,1244.5751979616825,2024,11,0,0,991.0561392588951,115.18667912830611
2024-11-05,859.2488305282179,36,C,South,0,2.8557450538195637,23.868023070228276,-1.457857917000286,935.5941692689281,-0.10760393266558888,1307.8880808455237,2024,11,1,0,987.1835771567888,117.6567353898961
2024-11-06,922.2183312409124,34,A,North,1,1.9832743480902986,27.12406856590919,-0.8144757309073465,962.3534995661014,0.07328436010088524,1385.2731490654721,2024,11,2,0,985.4999334306448,118.23071885600596
2024-11-07,888.9424154534171,39,A,North,0,4.659368599406619,22.793395268036335,-1.1544678096326475,930.8951753176973,-0.03608247056065361,1385.2731490654721,2024,11,3,0,990.7876360888971,109.66090735286234
2024-11-08,1175.2270443423622,26,C,West,1,2.3416272539853877,45.20104016701393,1.7706058894548697,938.1263931880686,0.3220508144421501,1307.8880808455237,2024,11,4,0,996.8095204553686,114.7193901565713
2024-11-09,1093.5678393147462,24,D,South,1,4.809056058133489,45.56532663811442,0.9362642280053038,981.1130878388632,-0.06948376947308188,1244.5751979616825,2024,11,5,1,1000.698230199889,115.99167596024922
2024-11-10,1127.155509499416,37,D,North,1,3.132221160378845,30.463662418903134,1.279441614273273,1004.1736976827846,0.03071384232158536,1244.5751979616825,2024,11,6,1,1002.6160593004917,117.63455996057064
2024-11-11,1072.1672064043235,34,A,South,0,3.5261775147046412,31.534329600127162,0.7176062137310298,1019.7895966833421,-0.04878501913148925,1385.2731490654721,2024,11,0,0,998.8584458641512,113.33300628568814
2024-11-12,887.0948228782771,42,C,North,1,3.171761777957311,21.121305306625647,-1.1733453318703773,1023.7675955904934,-0.17261522495797543,1307.8880808455237,2024,11,1,0,991.3397231949347,113.00471656418976
2024-11-13,947.5479733720226,28,D,East,1,1.5175224678668036,33.84099904900081,-0.5556736069772116,1027.3861158949378,0.0681473377305919,1244.5751979616825,2024,11,2,0,990.4876179425181,113.24303530127332
2024-11-14,1048.937456122792,35,A,North,0,2.503284876031764,29.96964160350834,0.48025944506732593,1050.242550276277,0.1070019519855614,1385.2731490654721,2024,11,3,0,995.8072861757502,112.07042766040335
2024-11-15,877.7872191108055,28,B,West,0,1.3965844491104957,31.349543539671625,-1.2684444892628628,1007.751146671769,-0.16316534032888141,1245.5300139910894,2024,11,4,0,983.155660801944,102.54741738408413
2024-11-16,1071.2998430172388,36,C,East,0,3.491816176733527,29.75832897270108,0.7087440479872414,1004.5700043435536,0.2204550484369785,1307.8880808455237,2024,11,5,1,985.3349274558037,103.73571081425301
2024-11-17,975.9674601841865,29,B,West,0,2.7874967808017557,33.654050351178846,-0.2653014213015623,982.9717115842351,-0.08898758219226044,1245.5300139910894,2024,11,6,1,984.4874118222335,103.70385135449239
2024-11-18,962.5179192450403,33,B,East,1,4.111939886283747,29.16720967409213,-0.40272025031301617,967.3075277043375,-0.013780726804772825,1245.5300139910894,2024,11,0,0,983.3184260874349,103.74873916633194
2024-11-19,1071.0959968203492,18,D,South,1,1.8818819239974793,59.50533315668607,0.7066612775936832,993.5934096960622,0.11280629212646054,1244.5751979616825,2024,11,1,0,985.0280101122204,104.78811516726243
2024-11-20,1044.426331148604,24,D,West,1,1.6582642337173397,43.5177637978585,0.4341676480103053,1007.4331750927166,-0.024899416813167652,1244.5751979616825,2024,11,2,0,986.9900891902536,105.34807724553411
2024-11-21,963.9033834180921,31,D,North,1,2.625328923855071,31.09365752961587,-0.3885644612671646,995.2854504206165,-0.07709777638596793,1244.5751979616825,2024,11,3,0,987.6990753271241,105.11057227116397
2024-11-22,1115.9329803364249,23,C,South,0,4.706341532873525,48.51882523201847,1.1647769708402438,1029.306273452848,0.1577228584666044,1307.8880808455237,2024,11,4,0,993.386371142473,107.33059281070054
2024-11-23,891.8936672400102,24,B,North,1,3.841687260049647,37.16223613500043,-1.124313801665641,1003.6768197703867,-0.20076412924804188,1245.5300139910894,2024,11,5,1,989.8920042845265,108.91298886060275
2024-11-24,1061.5935606944263,26,C,East,1,2.6756944991716747,40.830521565170244,0.6095714474583092,1015.9091198432782,0.1902691987706977,1307.8880808455237,2024,11,6,1,993.75653887812,109.34531195542571
2024-11-25,1059.3101257968383,33,D,East,1,3.0690886790172422,32.100306842328436,0.5862407664209273,1029.7365779221066,-0.00215095021497147,1244.5751979616825,2024,11,0,0,998.1096956802718,109.26619611128427
2024-11-26,969.045356068601,26,B,North,1,1.3368520447083934,37.27097523340773,-0.3360270651107487,1015.1579149575709,-0.08521090050030244,1245.5300139910894,2024,11,1,0,996.7231067902522,109.36555586070465
2024-11-27,1032.6133022242118,31,C,North,0,4.938303585504452,33.31010652336167,0.3134696547320703,1013.4703393969436,0.065598525143864,1307.8880808455237,2024,11,2,0,998.6601409224621,109.47298475181307
2024-11-28,874.8886423614697,39,C,South,1,3.6656292187796757,22.433042111832556,-1.2980602973038797,1000.753947817426,-0.15274319972734118,1307.8880808455237,2024,11,3,0,989.4764523725688,107.84888934685792
2024-11-29,1092.40270192069,33,A,North,1,2.14161627385369,33.10311217941485,0.9243595974269755,997.3924794723209,0.24861913737057306,1385.2731490654721,2024,11,4,0,1001.3931084645685,98.05629703240093
2024-11-30,981.5097863557011,31,C,West,1,3.3432335768609773,31.661606011474227,-0.20867346827810307,1010.1947822031341,-0.1015128536115979,1307.8880808455237,2024,11,5,1,997.1384118366836,95.96634864538329
2024-12-01,947.7276979480961,27,D,West,0,1.437929464275976,35.101025849929485,-0.5538372959164594,993.9282303822298,-0.0344184937096107,1244.5751979616825,2024,12,6,1,991.2423844599615,93.26021406494782
2024-12-02,1104.900922583689,32,C,North,0,4.863346675230334,34.52815383074028,1.052058442763557,1000.4412013517797,0.16584217700494053,1307.8880808455237,2024,12,0,0,1001.6503826541116,87.58453124867908
2024-12-03,929.565630945724,34,B,West,1,1.6991399515334638,27.340165616050708,-0.739405709826352,994.8012406199402,-0.15868870054698003,1245.5300139910894,2024,12,1,0,1000.4448623325702,88.34159437259756
2024-12-04,859.153870363644,20,C,North,1,3.5921212722208566,42.957693518182204,-1.4588281593808639,970.0213217827164,-0.07574694915349256,1307.8880808455237,2024,12,2,0,996.9881275646777,91.82341119564995
2024-12-05,844.3370826476096,26,A,South,1,1.9818178501557218,32.47450317875421,-1.6102166437061884,965.6568132521649,-0.01724579057039355,1385.2731490654721,2024,12,3,0,996.4910693019907,92.63153593176095
2024-12-06,1060.600995134564,33,B,West,0,3.870245530594143,32.13942409498679,0.5994300457873892,961.1137122827183,0.2561345663142145,1245.5300139910894,2024,12,4,0,1001.1038247651123,92.25017701235763
2024-12-07,871.9570647503717,19,B,West,1,4.107285468961124,45.89247709212483,-1.3280132870970651,945.4633234819569,-0.17786512670606924,1245.5300139910894,2024,12,5,1,1000.5376464083441,93.01127976665488
2024-12-08,1175.4794181984364,41,A,North,1,3.6936789156457306,28.670229712156985,1.7731844845111426,977.9992835177197,0.34809323270401915,1385.2731490654721,2024,12,6,1,1000.5460588702133,93.02763445463283
2024-12-09,791.8070592116278,33,D,West,1,3.45799784102077,23.994153309443266,-2.146934910982237,933.2715887502825,-0.3263964923986782,1244.5751979616825,2024,12,0,0,990.4873662001095,98.76019053293854
2024-12-10,1169.6456368290037,25,B,East,0,4.569876375808047,46.785825473160145,1.7135786282128853,967.5687324478939,0.4771851592148919,1245.5300139910894,2024,12,1,0,991.9037037777623,101.06553114223625
2024-12-11,1021.1017467202619,34,D,South,1,1.3145068439590322,30.032404315301818,0.1958519245351337,990.7041433559822,-0.1269990546123485,1244.5751979616825,2024,12,2,0,990.2015217882937,100.09243643594678
